,content_id,title,type,release_year,date_added,age_rating,duration_min,seasons,primary_genre,country,language,imdb_rating,user_rating,is_original,views_30d,completion_rate_pct,likes,content_age,release_decade,is_kids_friendly,duration_bucket,engagement_score
3620,3621,Title 3621,TV Show,1997,2021-07-16,TV-Y,150.0,5.0,Horror,Canada,Spanish,5.8,4.9,1,1764756,42.8,1090388,28,1990,1,> 2.5 hours,0.4359141279638519
3621,3622,Title 3622,TV Show,2003,2023-02-14,G,108.0,4.0,Adventure,South Korea,English,8.0,4.5,1,1291945,77.8,1087285,22,2000,1,1.5-2.5 hours,0.5049922829287781
3622,3623,Title 3623,TV Show,1987,2021-07-22,PG,0.0,5.0,Romance,United Kingdom,English,9.1,3.0,1,1376725,41.9,648942,38,1980,1,N/A,0.3741093179006242
3623,3624,Title 3624,TV Show,2009,2017-09-07,TV-Y7,139.0,5.0,Mystery,Australia,German,7.5,3.8,1,799820,60.8,473937,16,2000,1,1.5-2.5 hours,0.3631733299266573
3624,3625,Title 3625,TV Show,2023,2016-12-26,TV-Y7,127.0,4.0,Horror,United Kingdom,English,9.2,3.5,1,3675522,28.9,1514730,2,2020,1,1.5-2.5 hours,0.6669298161569944
3625,3626,Title 3626,TV Show,1989,2015-09-22,PG-13,0.0,5.0,Mystery,India,Hindi,4.5,4.3,1,3938170,46.1,1897725,36,1980,0,N/A,0.7751271244995923
3626,3627,Title 3627,TV Show,2002,2018-05-23,TV-14,154.0,5.0,Sci-Fi,Canada,German,4.3,3.9,0,3113265,23.0,1308154,23,2000,0,> 2.5 hours,0.558991034225344
3627,3628,Title 3628,Movie,1990,2015-04-28,TV-14,122.0,7.0,Sci-Fi,United States,English,7.3,4.9,1,1221369,61.1,293090,35,1990,0,1.5-2.5 hours,0.427605853816098
3628,3629,Title 3629,TV Show,1981,2018-07-12,PG,0.0,5.0,Romance,France,Japanese,9.3,3.4,0,1019868,46.1,32591,44,1980,1,N/A,0.33738062069670693
3629,3630,Title 3630,TV Show,2005,2019-01-03,TV-PG,161.0,8.0,Action,Spain,Japanese,6.8,4.2,1,3265896,85.4,1484200,20,2000,1,> 2.5 hours,0.8314857471858048
3630,3631,Title 3631,TV Show,2015,2021-05-07,TV-Y7,64.0,6.0,Mystery,United Kingdom,Spanish,4.3,4.4,0,3960529,49.4,1592259,10,2010,1,1-1.5 hours,0.7916809837227052
3631,3632,Title 3632,Movie,2012,2018-08-23,TV-Y7,118.0,8.0,Drama,Japan,Hindi,5.2,4.7,1,2255965,61.8,1073589,13,2010,1,1.5-2.5 hours,0.5855956805881216
3632,3633,Title 3633,Movie,1992,2017-07-31,TV-Y7,116.0,0.0,Romance,Germany,Korean,5.3,3.8,1,3109600,93.2,410204,33,1990,1,1.5-2.5 hours,0.8392412827135274
3633,3634,Title 3634,TV Show,2019,2017-08-09,PG-13,0.0,5.0,Horror,United Kingdom,Spanish,5.9,4.4,1,503992,68.2,1634028,6,2010,0,N/A,0.34839900789727174
3634,3635,Title 3635,TV Show,2004,2015-10-07,TV-14,138.0,5.0,Comedy,India,Spanish,4.2,3.6,1,2887095,57.5,331298,21,2000,0,1.5-2.5 hours,0.6630654409299626
3635,3636,Title 3636,TV Show,1983,2017-07-16,R,0.0,4.0,Drama,France,English,9.0,3.9,1,2582263,27.4,1638258,42,1980,0,N/A,0.49694051518641674
3636,3637,Title 3637,Movie,2021,2016-08-23,TV-MA,118.0,0.0,Adventure,France,German,6.8,4.8,0,2944118,81.6,1545512,4,2020,0,1.5-2.5 hours,0.7680189144520148
3637,3638,Title 3638,Movie,1998,2015-03-21,PG-13,118.0,5.0,Sci-Fi,Australia,German,7.7,4.9,1,903656,68.2,559167,27,1990,0,1.5-2.5 hours,0.4083487727591251
3638,3639,Title 3639,TV Show,1997,2022-10-24,TV-Y,0.0,7.0,Horror,United States,Japanese,4.4,4.4,1,2660650,28.1,420696,28,1990,1,N/A,0.5114985975211431
3639,3640,Title 3640,Movie,2016,2023-12-06,TV-PG,175.0,0.0,Romance,Australia,Hindi,4.3,3.7,0,2235007,38.4,1726156,9,2010,1,> 2.5 hours,0.48885197194292285
3640,3641,Title 3641,TV Show,2009,2022-02-04,TV-PG,0.0,6.0,Mystery,South Korea,English,7.2,4.6,1,3040962,60.3,21810,16,2000,1,N/A,0.6973455544002746
3641,3642,Title 3642,Movie,1998,2023-07-09,TV-MA,153.0,1.0,Mystery,Spain,German,8.9,3.1,0,1862951,23.4,596674,27,1990,0,> 2.5 hours,0.3730434184694008
3642,3643,Title 3643,Movie,2002,2015-11-02,TV-PG,118.0,0.0,Crime,Canada,Japanese,6.9,3.2,0,2147968,73.9,43934,23,2000,1,1.5-2.5 hours,0.6177960860392366
3643,3644,Title 3644,TV Show,1995,2021-08-19,TV-PG,0.0,5.0,Sci-Fi,India,French,8.8,4.3,1,831472,37.1,440293,30,1990,1,N/A,0.2731211429831432
3644,3645,Title 3645,TV Show,1980,2022-05-30,R,0.0,3.0,Drama,India,Korean,8.5,3.6,1,2642538,56.7,1869276,45,1980,0,N/A,0.6231817900499227
3645,3646,Title 3646,TV Show,1991,2023-12-17,TV-PG,130.0,5.0,Adventure,Canada,French,4.4,4.9,1,3840892,38.1,1044544,34,1990,1,1.5-2.5 hours,0.728535384372307
3646,3647,Title 3647,TV Show,2003,2019-07-12,TV-Y7,159.0,8.0,Adventure,Canada,English,5.1,3.9,1,1720974,56.7,834733,22,2000,1,> 2.5 hours,0.4849468099037273
3647,3648,Title 3648,Movie,2013,2022-11-06,PG-13,175.0,0.0,Sci-Fi,Canada,English,7.6,3.9,0,1525237,34.2,837284,12,2010,0,> 2.5 hours,0.36558617916199265
3648,3649,Title 3649,Movie,1987,2018-05-01,TV-14,98.0,0.0,Crime,United States,German,6.4,4.4,1,1240094,64.5,802280,38,1980,0,1-1.5 hours,0.44401461154018174
3649,3650,Title 3650,Movie,1997,2020-05-20,TV-PG,118.0,0.0,Crime,Canada,Spanish,5.6,4.5,0,981319,88.3,1099880,28,1990,1,1.5-2.5 hours,0.5003982547952007
3650,3651,Title 3651,TV Show,1984,2021-09-12,PG,0.0,8.0,Drama,Canada,English,6.3,4.0,1,929527,80.6,764407,41,1980,1,N/A,0.46182943343094196
3651,3652,Title 3652,Movie,2005,2018-11-09,PG,118.0,0.0,Crime,United Kingdom,Spanish,6.4,3.4,0,3706121,38.1,789861,20,2000,1,1.5-2.5 hours,0.7083196787791166
3652,3653,Title 3653,TV Show,2009,2018-08-20,PG,94.0,5.0,Romance,Japan,Hindi,9.0,4.5,0,941968,57.4,1454333,16,2000,1,1-1.5 hours,0.37089558856286853
3653,3654,Title 3654,Movie,1992,2022-05-28,TV-PG,118.0,0.0,Crime,France,Japanese,4.6,3.6,1,1698906,51.7,1146296,33,1990,1,1.5-2.5 hours,0.46163660080065216
3654,3655,Title 3655,TV Show,1998,2016-06-07,TV-Y,176.0,3.0,Mystery,Canada,Hindi,5.5,3.4,1,3722462,92.4,724626,27,1990,1,> 2.5 hours,0.9279708355197976
3655,3656,Title 3656,TV Show,2008,2020-01-15,TV-Y7,139.0,5.0,Thriller,United Kingdom,German,7.0,4.3,1,1755656,79.9,699276,17,2000,1,1.5-2.5 hours,0.5829491242100916
3656,3657,Title 3657,Movie,1982,2015-01-14,G,178.0,0.0,Action,South Korea,Hindi,7.8,3.2,0,1387199,28.1,1839704,43,1980,1,> 2.5 hours,0.32048042222116113
3657,3658,Title 3658,TV Show,2005,2020-06-06,TV-PG,0.0,5.0,Mystery,France,French,7.5,4.9,1,3654703,32.6,1695911,20,2000,1,N/A,0.6786069575691334
3658,3659,Title 3659,TV Show,2019,2018-05-01,TV-Y,95.0,3.0,Mystery,Spain,French,9.2,4.3,1,2487784,72.7,1629179,6,2010,1,1-1.5 hours,0.6639686262137221
3659,3660,Title 3660,Movie,1991,2021-02-24,G,126.0,0.0,Comedy,France,French,8.4,5.0,1,1459958,32.0,366206,34,1990,1,1.5-2.5 hours,0.34699430223433114
3660,3661,Title 3661,TV Show,1981,2022-07-07,TV-MA,131.0,5.0,Comedy,United States,German,7.1,3.7,0,108656,91.3,1827567,44,1980,0,1.5-2.5 hours,0.3814984448207232
3661,3662,Title 3662,TV Show,1990,2021-07-26,R,0.0,1.0,Sci-Fi,Canada,German,5.2,4.9,0,1919084,94.5,1493408,35,1990,0,N/A,0.665863391624327
3662,3663,Title 3663,TV Show,2023,2016-07-29,TV-Y7,125.0,6.0,Comedy,France,French,6.5,3.3,1,2717705,78.4,1259896,2,2020,1,1.5-2.5 hours,0.7212568710563954
3663,3664,Title 3664,Movie,2007,2021-06-15,TV-PG,118.0,0.0,Sci-Fi,South Korea,Spanish,7.8,3.1,0,3695665,22.0,1925223,18,2000,1,1.5-2.5 hours,0.6423512744660047
3664,3665,Title 3665,Movie,1997,2023-02-10,PG-13,118.0,1.0,Mystery,United States,French,8.6,3.1,1,1655831,56.2,551447,28,1990,0,1.5-2.5 hours,0.47317533303216586
3665,3666,Title 3666,TV Show,1992,2018-06-02,PG-13,0.0,5.0,Action,Canada,Spanish,9.3,3.9,1,3585351,50.5,1707413,33,1990,0,N/A,0.7398041289613546
3666,3667,Title 3667,Movie,2016,2017-02-20,PG-13,61.0,4.0,Drama,Australia,Hindi,7.3,3.2,1,2724698,80.0,1598744,9,2010,0,1-1.5 hours,0.7287058239410159
3667,3668,Title 3668,TV Show,2001,2021-03-23,TV-MA,123.0,4.0,Drama,France,Spanish,6.9,4.0,1,2797204,41.5,435486,24,2000,0,1.5-2.5 hours,0.585581753849823
3668,3669,Title 3669,TV Show,1991,2022-01-06,TV-MA,0.0,5.0,Thriller,Canada,English,4.1,3.7,1,98625,49.0,180047,34,1990,0,N/A,0.2107937906829244
3669,3670,Title 3670,TV Show,1981,2021-12-24,G,0.0,5.0,Horror,Australia,Korean,4.4,3.7,0,2283298,27.0,1330919,44,1980,1,N/A,0.45049564186301516
3670,3671,Title 3671,TV Show,2016,2017-07-05,TV-MA,0.0,5.0,Drama,United States,English,4.9,4.3,0,2927716,45.7,632257,9,2010,0,N/A,0.6219586076861712
3671,3672,Title 3672,TV Show,1986,2018-05-09,PG,120.0,6.0,Horror,Germany,English,4.3,3.3,1,1277778,93.0,1497349,39,1980,1,1.5-2.5 hours,0.5636672270848746
3672,3673,Title 3673,Movie,2005,2023-11-02,R,118.0,0.0,Crime,Japan,German,6.2,4.5,0,856809,90.7,1904011,20,2000,0,1.5-2.5 hours,0.49132170343468445
3673,3674,Title 3674,TV Show,2005,2018-12-27,PG,0.0,1.0,Adventure,Germany,Korean,5.9,4.2,0,2760432,76.3,1884954,20,2000,1,N/A,0.7192659386813314
3674,3675,Title 3675,Movie,2003,2018-04-22,TV-PG,150.0,3.0,Mystery,Australia,German,7.5,4.8,0,3248813,88.0,18798,22,2000,1,> 2.5 hours,0.8393232901390479
3675,3676,Title 3676,Movie,1991,2015-11-29,G,138.0,3.0,Action,India,Spanish,6.9,3.7,1,1662565,35.8,38279,34,1990,1,1.5-2.5 hours,0.3925854358099484
3676,3677,Title 3677,TV Show,1995,2020-06-09,TV-Y,0.0,8.0,Sci-Fi,Japan,French,7.3,5.0,1,1149325,66.6,764093,30,1990,1,N/A,0.4387992240978662
3677,3678,Title 3678,TV Show,2002,2022-06-27,G,0.0,5.0,Horror,Japan,Japanese,6.6,4.2,1,3572564,57.5,70716,23,2000,1,N/A,0.7658860736867026
3678,3679,Title 3679,Movie,2019,2019-12-29,TV-Y,98.0,0.0,Thriller,South Korea,Japanese,5.5,4.9,0,3703522,51.7,576252,6,2010,1,1-1.5 hours,0.7623298277070262
3679,3680,Title 3680,Movie,1988,2022-10-09,R,118.0,5.0,Drama,South Korea,Japanese,9.2,3.1,0,3718488,44.4,138245,37,1980,0,1.5-2.5 hours,0.7353747338805181
3680,3681,Title 3681,Movie,2011,2017-02-08,TV-MA,118.0,7.0,Romance,Canada,Spanish,4.5,4.5,0,3522953,85.0,1256796,14,2010,0,1.5-2.5 hours,0.8684444032221088
3681,3682,Title 3682,TV Show,1994,2022-05-03,TV-MA,91.0,3.0,Drama,France,Korean,9.2,4.6,0,2417767,56.3,1578861,31,1990,0,1-1.5 hours,0.5878660473316302
3682,3683,Title 3683,Movie,2016,2017-11-22,TV-PG,180.0,4.0,Comedy,Germany,Hindi,5.7,3.1,0,2842870,74.3,184394,9,2010,1,> 2.5 hours,0.7236316726870999
3683,3684,Title 3684,TV Show,1992,2022-05-15,PG-13,0.0,5.0,Mystery,Spain,Spanish,6.8,4.2,1,2019099,72.9,233384,33,1990,0,N/A,0.5944656828806278
3684,3685,Title 3685,TV Show,1984,2023-11-16,TV-14,68.0,1.0,Comedy,India,English,4.6,4.6,1,2250813,30.2,1055743,41,1980,0,1-1.5 hours,0.45842287846291574
3685,3686,Title 3686,TV Show,1990,2017-01-15,G,95.0,8.0,Drama,Spain,Korean,4.4,4.1,0,1510540,23.7,724891,35,1990,1,1-1.5 hours,0.3213816230994635
3686,3687,Title 3687,Movie,1989,2019-05-30,G,118.0,0.0,Romance,Canada,Korean,6.4,3.1,1,3834830,83.0,1215844,36,1980,1,1.5-2.5 hours,0.9072260818717253
3687,3688,Title 3688,TV Show,1992,2020-08-01,TV-PG,164.0,5.0,Comedy,Australia,Spanish,8.1,4.4,1,603263,56.8,604135,33,1990,1,> 2.5 hours,0.3176896988466718
3688,3689,Title 3689,TV Show,2020,2018-09-19,PG,91.0,2.0,Action,Japan,Spanish,5.5,3.1,1,3141180,80.8,1669249,5,2020,1,1-1.5 hours,0.7943782957403133
3689,3690,Title 3690,TV Show,1994,2018-09-03,TV-Y7,0.0,5.0,Comedy,India,German,7.1,4.6,0,742954,42.3,1379035,31,1990,1,N/A,0.2806434064693678
3690,3691,Title 3691,TV Show,2021,2018-10-02,TV-PG,152.0,5.0,Romance,Canada,German,5.5,3.1,1,839681,84.6,730164,4,2020,1,> 2.5 hours,0.46435249636936504
3691,3692,Title 3692,TV Show,1986,2022-05-25,TV-14,161.0,2.0,Comedy,India,English,6.1,3.3,1,168589,82.3,1601536,39,1980,0,> 2.5 hours,0.35448841954315374
3692,3693,Title 3693,Movie,2019,2017-03-06,TV-MA,142.0,0.0,Horror,United Kingdom,Korean,9.0,3.6,0,2209081,48.6,383716,6,2010,0,> 2.5 hours,0.5257630612484184
3693,3694,Title 3694,TV Show,2007,2022-11-08,TV-Y,0.0,1.0,Crime,Germany,Japanese,8.7,4.3,1,408036,50.9,691494,18,2000,1,N/A,0.2648055683153129
3694,3695,Title 3695,TV Show,2011,2021-01-20,PG,0.0,4.0,Sci-Fi,South Korea,Hindi,6.8,5.0,1,595829,46.3,864336,14,2010,1,N/A,0.27457459578013843
3695,3696,Title 3696,Movie,2014,2018-12-27,PG,75.0,6.0,Drama,Germany,Hindi,5.3,3.2,1,1798597,22.6,225084,11,2010,1,1-1.5 hours,0.36019029192330276
3696,3697,Title 3697,TV Show,1994,2022-05-26,R,142.0,5.0,Horror,Spain,Korean,5.1,3.3,1,1713458,71.6,296281,31,1990,0,> 2.5 hours,0.5434194068033686
3697,3698,Title 3698,Movie,2015,2022-10-16,TV-14,66.0,7.0,Sci-Fi,India,English,9.2,3.7,1,855855,40.5,648882,10,2010,0,1-1.5 hours,0.29037860304115837
3698,3699,Title 3699,TV Show,2000,2020-12-20,PG,0.0,5.0,Crime,United States,Japanese,5.1,4.7,1,3806346,86.3,940405,25,2000,1,N/A,0.9161534701220428
3699,3700,Title 3700,Movie,1985,2015-06-06,TV-14,118.0,0.0,Horror,South Korea,German,8.4,3.9,1,1681715,87.3,476863,40,1980,0,1.5-2.5 hours,0.6014579437093452
3700,3701,Title 3701,Movie,1980,2017-06-11,TV-PG,118.0,0.0,Thriller,Spain,German,6.0,3.6,0,3319546,74.2,1976363,45,1980,1,1.5-2.5 hours,0.7947332693164906
3701,3702,Title 3702,TV Show,1983,2023-02-17,TV-Y,0.0,5.0,Horror,United Kingdom,German,9.4,4.1,0,2212704,33.6,548496,42,1980,1,N/A,0.4663065127429101
3702,3703,Title 3703,TV Show,1990,2020-03-06,TV-Y,0.0,5.0,Action,United Kingdom,Hindi,6.0,3.5,0,3580564,26.7,315138,35,1990,1,N/A,0.6438860769867117
3703,3704,Title 3704,TV Show,2023,2022-05-12,G,133.0,1.0,Romance,United States,Hindi,5.9,3.8,1,2285307,81.2,464215,2,2020,1,1.5-2.5 hours,0.6675969926917299
3704,3705,Title 3705,Movie,2005,2021-03-02,TV-MA,118.0,0.0,Drama,Japan,English,7.5,3.7,0,3888931,87.0,1299768,20,2000,0,1.5-2.5 hours,0.9313412541884489
3705,3706,Title 3706,Movie,2016,2020-09-06,G,90.0,7.0,Mystery,India,Hindi,9.3,4.6,1,603406,46.4,495142,9,2010,1,1-1.5 hours,0.27611114890565946
3706,3707,Title 3707,Movie,2002,2016-10-24,PG,84.0,8.0,Sci-Fi,United Kingdom,Spanish,9.4,4.8,0,3503206,46.5,1498083,23,2000,1,1-1.5 hours,0.711482345076449
3707,3708,Title 3708,TV Show,2008,2023-08-09,R,121.0,5.0,Comedy,South Korea,Hindi,7.9,4.5,1,3962131,49.3,969135,17,2000,0,1.5-2.5 hours,0.7915212843835321
3708,3709,Title 3709,Movie,2000,2016-08-05,G,118.0,0.0,Drama,Spain,German,8.2,3.9,1,1275309,82.1,225126,25,2000,1,1.5-2.5 hours,0.5196968760664091
3709,3710,Title 3710,Movie,2024,2015-05-22,G,89.0,5.0,Mystery,United States,English,7.1,4.0,0,3392255,73.0,1770262,1,2020,1,1-1.5 hours,0.8008396493090355
3710,3711,Title 3711,TV Show,2024,2019-01-21,G,134.0,5.0,Crime,Japan,Korean,8.2,3.3,1,3291646,29.1,470234,1,2020,1,1.5-2.5 hours,0.610148257807709
3711,3712,Title 3712,Movie,2006,2018-05-01,TV-14,74.0,0.0,Horror,Japan,Korean,8.7,4.5,1,3715709,67.6,32710,19,2000,0,1-1.5 hours,0.8277578827341775
3712,3713,Title 3713,Movie,2018,2017-07-30,TV-PG,118.0,0.0,Mystery,Canada,English,6.7,4.2,0,2988908,20.7,924759,7,2010,1,1.5-2.5 hours,0.5311374329279406
3713,3714,Title 3714,TV Show,2019,2020-01-02,R,108.0,6.0,Thriller,Spain,Spanish,7.4,4.8,1,299377,73.3,1568826,6,2010,0,1.5-2.5 hours,0.3381066734933521
3714,3715,Title 3715,Movie,1992,2018-11-15,TV-Y,148.0,0.0,Drama,South Korea,Korean,7.0,3.4,1,1812313,77.3,704669,33,1990,1,> 2.5 hours,0.5810476975811684
3715,3716,Title 3716,TV Show,2002,2023-04-30,TV-14,88.0,1.0,Drama,United Kingdom,German,7.1,4.5,1,1010275,81.1,435997,23,2000,0,1-1.5 hours,0.4759416667395836
3716,3717,Title 3717,TV Show,1995,2023-07-08,PG,85.0,5.0,Drama,Canada,Korean,8.9,4.4,0,2763559,66.9,1851251,30,1990,1,1-1.5 hours,0.6821349899712223
3717,3718,Title 3718,TV Show,2009,2017-10-27,R,0.0,2.0,Romance,France,Korean,6.0,3.5,1,1556081,33.5,59907,16,2000,0,N/A,0.36741279188517767
3718,3719,Title 3719,TV Show,1983,2020-04-08,TV-Y,0.0,1.0,Crime,South Korea,German,5.1,4.3,1,3240884,79.5,1460152,42,1980,1,N/A,0.8041339368683265
3719,3720,Title 3720,TV Show,2019,2022-10-13,R,92.0,7.0,Romance,India,Hindi,6.5,4.8,1,2391516,87.5,651255,6,2010,0,1-1.5 hours,0.7087283865030629
3720,3721,Title 3721,Movie,1995,2022-02-25,TV-Y7,118.0,0.0,Drama,Spain,Spanish,5.1,4.8,1,2153382,67.5,519038,30,1990,1,1.5-2.5 hours,0.5930081882725178
3721,3722,Title 3722,Movie,2010,2018-01-01,TV-Y7,144.0,3.0,Thriller,United States,Japanese,6.7,4.4,1,1917657,40.6,1729642,15,2010,1,> 2.5 hours,0.45004934103568783
3722,3723,Title 3723,TV Show,2021,2015-10-13,G,144.0,5.0,Comedy,United Kingdom,German,9.0,3.1,0,2450725,33.5,1975395,4,2020,1,> 2.5 hours,0.5016097609268426
3723,3724,Title 3724,TV Show,2004,2016-05-29,G,99.0,5.0,Thriller,France,German,7.4,4.7,0,2639996,37.4,913781,21,2000,1,1-1.5 hours,0.5456004890013448
3724,3725,Title 3725,Movie,2023,2019-10-23,TV-Y7,118.0,0.0,Sci-Fi,India,French,8.7,4.3,0,3259855,21.3,1915368,2,2020,1,1.5-2.5 hours,0.5741795946938855
3725,3726,Title 3726,TV Show,1991,2021-12-26,TV-Y,176.0,5.0,Crime,United States,English,4.9,3.6,1,1527837,20.8,1107967,34,1990,1,> 2.5 hours,0.31237618023449565
3726,3727,Title 3727,TV Show,2005,2023-07-07,PG,129.0,5.0,Horror,United Kingdom,Spanish,9.0,3.4,0,3787176,42.3,700415,20,2000,1,1.5-2.5 hours,0.737277962214396
3727,3728,Title 3728,TV Show,2016,2022-05-08,TV-MA,0.0,4.0,Drama,Australia,Hindi,7.3,3.2,0,2482081,89.2,418284,9,2010,0,N/A,0.7291131738612282
3728,3729,Title 3729,Movie,2012,2016-09-27,TV-MA,118.0,7.0,Mystery,Australia,French,4.2,3.1,0,3221539,66.6,374813,13,2010,0,1.5-2.5 hours,0.7496321788884919
3729,3730,Title 3730,Movie,2007,2023-09-06,TV-14,118.0,8.0,Comedy,Japan,Japanese,7.5,4.5,1,2491334,49.0,1175851,18,2000,0,1.5-2.5 hours,0.5697011276781011
3730,3731,Title 3731,TV Show,1988,2022-12-09,PG,0.0,5.0,Horror,France,German,9.2,3.5,1,3254955,20.8,109613,37,1980,1,N/A,0.5714445926726298
3731,3732,Title 3732,TV Show,1991,2022-01-14,R,158.0,5.0,Adventure,France,Japanese,4.4,3.0,1,2449367,94.2,1278046,34,1990,0,> 2.5 hours,0.744206060366666
3732,3733,Title 3733,Movie,1984,2023-08-25,TV-MA,118.0,0.0,Thriller,Australia,Japanese,7.2,3.8,1,3760724,54.2,679237,41,1980,0,1.5-2.5 hours,0.7809101513029161
3733,3734,Title 3734,Movie,2007,2015-12-01,R,85.0,0.0,Comedy,Canada,Japanese,9.0,4.0,1,256804,94.4,1992906,18,2000,0,1-1.5 hours,0.41612070593194134
3734,3735,Title 3735,TV Show,2014,2016-03-29,R,0.0,2.0,Adventure,Canada,French,4.1,3.3,0,1680995,74.0,1755620,11,2010,0,N/A,0.5481499434123444
3735,3736,Title 3736,TV Show,1984,2017-07-08,R,0.0,5.0,Romance,Japan,Hindi,7.5,3.1,0,1072328,23.8,1993371,41,1980,0,N/A,0.25604964233651645
3736,3737,Title 3737,Movie,2013,2019-12-13,TV-MA,118.0,0.0,Adventure,United Kingdom,French,6.6,3.4,0,249083,84.4,519430,12,2010,0,1.5-2.5 hours,0.3749625527470201
3737,3738,Title 3738,Movie,2013,2016-07-17,TV-Y,118.0,2.0,Horror,Canada,French,5.9,4.4,1,3624479,59.8,299137,12,2010,1,1.5-2.5 hours,0.782873345101699
3738,3739,Title 3739,Movie,1992,2020-08-17,PG-13,118.0,0.0,Crime,Canada,French,7.5,3.2,1,3914889,54.0,330631,33,1990,0,1.5-2.5 hours,0.8032349648961534
3739,3740,Title 3740,TV Show,2018,2022-08-07,R,137.0,4.0,Thriller,Germany,German,4.3,4.1,0,1009891,76.8,690010,7,2010,0,1.5-2.5 hours,0.4586840665811831
3740,3741,Title 3741,Movie,2021,2023-06-11,PG,80.0,2.0,Comedy,Germany,German,8.1,3.3,0,3376194,78.1,1847478,4,2020,1,1-1.5 hours,0.8188304926838549
3741,3742,Title 3742,TV Show,2024,2015-10-18,TV-PG,0.0,4.0,Adventure,South Korea,English,4.0,3.4,1,1005352,79.7,1729106,1,2020,1,N/A,0.4696032147088405
3742,3743,Title 3743,Movie,1993,2021-09-18,G,118.0,8.0,Thriller,Germany,Korean,5.7,3.8,0,2585366,77.0,1145336,32,1990,1,1.5-2.5 hours,0.6958059664664078
3743,3744,Title 3744,Movie,1990,2020-03-01,PG,150.0,1.0,Comedy,United Kingdom,Spanish,6.8,3.2,1,891048,68.1,1097758,35,1990,1,> 2.5 hours,0.40605756755831074
3744,3745,Title 3745,Movie,2021,2015-05-14,TV-Y7,118.0,2.0,Comedy,United Kingdom,English,6.1,3.3,0,2572723,70.7,710385,4,2020,1,1.5-2.5 hours,0.668709511251156
3745,3746,Title 3746,Movie,2017,2018-05-10,TV-MA,118.0,0.0,Horror,Germany,Hindi,5.7,3.7,1,3806658,84.4,198547,8,2010,0,1.5-2.5 hours,0.9086002702507432
3746,3747,Title 3747,TV Show,1983,2017-05-21,TV-PG,144.0,8.0,Thriller,India,French,8.6,3.7,1,471705,71.8,232305,42,1980,1,> 2.5 hours,0.3579559445788476
3747,3748,Title 3748,TV Show,2012,2023-12-23,G,0.0,5.0,Horror,United States,German,9.1,4.5,1,3504375,27.6,153461,13,2010,1,N/A,0.6360576955586628
3748,3749,Title 3749,Movie,1986,2020-09-29,PG,118.0,0.0,Adventure,Japan,French,8.8,3.1,0,3072863,68.4,1803451,39,1980,1,1.5-2.5 hours,0.7345307175594733
3749,3750,Title 3750,TV Show,2020,2018-06-08,TV-PG,0.0,4.0,Sci-Fi,United Kingdom,German,6.9,4.7,0,2315603,32.7,1313718,5,2020,1,N/A,0.4781414051888643
3750,3751,Title 3751,Movie,1987,2022-07-22,PG-13,124.0,0.0,Crime,Australia,Japanese,8.9,4.6,1,2989145,21.1,1272696,38,1980,0,1.5-2.5 hours,0.5327729830257033
3751,3752,Title 3752,Movie,2016,2015-02-09,TV-MA,168.0,1.0,Sci-Fi,United Kingdom,Spanish,9.1,4.5,1,549634,36.1,253653,9,2010,0,> 2.5 hours,0.2268453267246485
3752,3753,Title 3753,Movie,1989,2019-05-13,TV-Y,118.0,0.0,Action,South Korea,English,6.3,3.6,1,1379886,31.6,1386853,36,1980,1,1.5-2.5 hours,0.3333834692045403
3753,3754,Title 3754,Movie,2022,2017-07-24,TV-14,68.0,7.0,Drama,United Kingdom,English,5.6,4.6,1,2596379,27.7,1183028,3,2020,0,1-1.5 hours,0.5002579210092827
3754,3755,Title 3755,TV Show,1994,2022-05-22,PG-13,150.0,1.0,Sci-Fi,France,Hindi,4.5,3.4,0,1497955,36.1,965833,31,1990,0,> 2.5 hours,0.36909386790813675
3755,3756,Title 3756,Movie,2017,2020-01-21,TV-Y7,118.0,0.0,Romance,Australia,Japanese,6.6,3.2,1,3115631,62.3,1460655,8,2010,1,1.5-2.5 hours,0.7165459352013217
3756,3757,Title 3757,Movie,1994,2020-03-12,TV-Y,78.0,0.0,Crime,United States,English,9.2,3.1,1,3441169,31.4,194954,31,1990,1,1-1.5 hours,0.6417767694861162
3757,3758,Title 3758,TV Show,1984,2022-01-08,PG-13,94.0,6.0,Drama,United Kingdom,English,7.1,4.9,1,2610827,41.0,1145515,41,1980,0,1-1.5 hours,0.5556251269690992
3758,3759,Title 3759,Movie,2008,2016-08-15,G,118.0,0.0,Adventure,Germany,Korean,7.7,3.6,1,1270618,83.7,1490665,17,2000,1,1.5-2.5 hours,0.5253932241313664
3759,3760,Title 3760,Movie,1998,2019-02-27,TV-PG,118.0,0.0,Horror,United Kingdom,Spanish,4.6,4.8,0,661347,86.6,1471891,27,1990,1,1.5-2.5 hours,0.4456023228063878
3760,3761,Title 3761,Movie,1989,2016-12-19,TV-MA,75.0,8.0,Romance,Japan,French,4.8,3.5,1,3794022,45.0,1274905,36,1980,0,1-1.5 hours,0.7491048650383788
3761,3762,Title 3762,TV Show,1991,2023-01-12,TV-PG,0.0,5.0,Drama,South Korea,English,6.6,4.8,1,683726,87.4,1185322,34,1990,1,N/A,0.4521591820377507
3762,3763,Title 3763,Movie,1983,2015-03-15,R,158.0,6.0,Drama,Japan,Hindi,9.2,4.8,0,1504412,63.9,12899,42,1980,0,> 2.5 hours,0.4812624205716566
